Analyte	N	Model Family	Link Function	Extreme Outliers	K-S Statistic	K-S p-value	Converged	Intercept	C(LaborInitiation)[T.1]	C(Smoker)[T.1.0]	C(IllicitDrugUser)[T.1.0]	WksGest	PregravidBMISquared	Intercept_p	C(LaborInitiation)[T.1]_p	C(Smoker)[T.1.0]_p	C(IllicitDrugUser)[T.1.0]_p	WksGest_p	PregravidBMISquared_p	Pseudo_R_Squared	pval_adj
WDR75	160	Gamma	Log	False	0.93125	1.8403867401765456e-186	True	7.048906197507114	-0.037451988435036276	0.020835632987650676	0.010611411914564883	-0.032977462593106466	2.149089114126195e-05	8.47352130007296e-74	0.5769312285687249	0.8742065475488617	0.9331376851413107	0.0009464330327878017	0.8137165996275104	0.0024434535491002496	0.0244543908091822
N-methylpipecolate	160	Gamma	Log	False	0.6186243298554316	1.5897547867574782e-59	True	2.724045151581345	-0.013578136139468767	0.4195204215120661	-0.47861042257095926	-0.06201941511335823	1.7971962764948048e-05	0.00019109210101637492	0.9144422863098028	0.09040198200845805	0.04442286811208848	0.0009577021451671425	0.9166356600178329	0.06726166753490104	0.02462856722252524
MKI67	160	Gamma	Log	False	0.93125	1.8403867401765456e-186	True	8.084769763876189	-0.09898532961571344	-0.02517704024174905	0.004749172001136864	-0.04498244129081217	0.00010199352382690526	1.2976481434720213e-52	0.2801962311691253	0.888572620805804	0.9780606159295553	0.0009575548759035083	0.4127689594295946	0.005594633221768008	0.02462856722252524
BCAT1	160	Gamma	Log	False	0.93125	1.8403867401765456e-186	True	8.56897130410638	-0.14256148410447622	0.049319458853719356	0.007383140659943499	-0.04737757081574824	-3.9992676315190055e-05	3.235445397121494e-53	0.1399243838613055	0.7944881753236843	0.9676343243826611	0.0009619467454776661	0.7605214470726994	0.006062503876890335	0.02467937900308031
MMP19	160	Gamma	Log	False	0.93125	1.8403867401765456e-186	True	7.667410156355309	-0.2467001814458306	0.0006710381967511836	0.05923337889436875	-0.0561658156290354	3.8274258757367726e-05	5.370590154074658e-31	0.03137943270749507	0.9976173100550475	0.7838654782645197	0.0009747255088978575	0.8058514923414379	0.010121763045400578	0.024948386084213868
CTRC (protein)	160	Gamma	Log	False	0.7370653461924412	1.2233863852334285e-89	True	-1.2769051255122967	0.17912453677398277	0.05443553276440285	-0.11291020046970612	0.051011290369088594	-0.00032101140308641625	0.033987437707557425	0.08571424982154334	0.7899346306541247	0.5653229138356641	0.000989105536483934	0.02339832169190806	0.008385658743828461	0.025257018840075664
PDE4D	160	Gamma	Log	False	0.93125	1.8403867401765456e-186	True	8.486919040122004	0.005884331585927827	0.04982424841868105	0.0349860276450733	-0.03916782640360627	-0.00011875426782747749	5.34890434162879e-75	0.941484405059943	0.7512059728129488	0.8168083269302594	0.0010077921116760987	0.27552471737466466	0.003489716930644815	0.02567391707450258
CRELD2 (protein)	160	Gamma	Log	False	0.9937499972628029	0.0	True	1.6637957585973489	0.007774554426213873	-0.019048571847493423	0.019865978840236942	0.006606917816367214	1.6350847322953576e-05	1.4212490064104196e-100	0.5654414143745368	0.47252811393144867	0.43564760063077923	0.0010113265267874493	0.373577751838411	0.05190834587938442	0.025679908297550916
PTPRF (protein)	160	Gamma	Log	False	0.9936232510639433	0.0	True	1.3996339853090478	-0.004465843601512434	0.0009133642664315156	0.027926752662216683	0.010414286929505773	-6.913325382057486e-06	6.578757992735189e-30	0.8341101789806505	0.9825677510790679	0.48696054377168674	0.0010127487276750638	0.8113809439261563	-0.0013331041239867947	0.025679908297550916
gamma-glutamylisoleucine*	160	Gamma	Log	False	0.6129045864332288	2.656063171676648e-58	True	1.9970268782040446	-0.018200867125072656	0.07672827987348801	-0.29030478895773615	-0.053419773673816985	0.00016002962209136254	0.0015942160865606103	0.8679674968779525	0.7207255631704068	0.15930963449814206	0.0010243407347060303	0.28197499594158626	0.02391718393318676	0.025913438400307437
taurochenodeoxycholate	160	Gamma	Log	False	0.5354018331371544	2.1525958273403287e-43	True	2.7886448952367258	0.2382150596561602	-0.4086704358568606	0.30410602565619116	-0.06938032584859816	-0.00016930772081409835	0.0006901515496401954	0.09396148569122113	0.14273015907599604	0.25642366961374885	0.0010271336277737663	0.38091417365343627	0.029971357198343096	0.02592380418311608
1-methyl-5-imidazolelactate	160	Gamma	Log	False	0.4416501921482433	6.068113887315245e-29	True	4.115166014577126	0.0673422827511302	-0.21950228693320317	0.338503645907272	-0.11208707035756683	-0.00017304573100463582	0.002007166983774995	0.7702253283433425	0.6272216510310884	0.43581357341658755	0.001068473043605073	0.580635233586277	0.008044337054006867	0.026904744834111077
DHFR	160	Gamma	Log	False	0.93125	1.8403867401765456e-186	True	6.6344797970344205	-0.0401804857844813	0.018455602651237024	-0.0135239654477039	-0.03797044952265735	2.5246666998182362e-05	6.784888786753198e-49	0.6070700777669671	0.9040934378110301	0.9267987773242095	0.0010729301138792953	0.8120008142608282	0.003632748262128005	0.026954581475240127
RGCC	160	Gamma	Log	False	0.93125	1.8403867401765456e-186	True	5.205371339334025	0.05918290415746369	-0.3279888683724823	0.3071571324717669	0.04620115230939883	0.0002555801415936349	3.1048456227534486e-21	0.5343507717088898	0.07898038657264846	0.08694482315669605	0.0010960168180560825	0.0482458547288268	0.00508592587617307	0.027471131213857296
IPMK	160	Gamma	Log	False	0.93125	1.8403867401765456e-186	True	8.29130086229307	-0.16980789636763388	-0.07916538973744802	0.0830179525415898	-0.04336037791409503	-9.687824125166165e-05	5.887376990258394e-58	0.05756700539722157	0.6515524866878709	0.6221690666804383	0.0011005866007676136	0.42518026264826825	0.006068967932677749	0.02752225527160943
AIF1 (protein)	160	Gamma	Log	False	0.9641995747046466	8.37798819444744e-232	True	0.41620273235404137	0.021700062100834853	-0.010349299647015309	0.06102221179000817	0.014553380322228754	8.472018182006988e-05	0.016470798243480796	0.47000366503238555	0.8604781199626494	0.2808709496378766	0.0011102875569287932	0.03787465956529794	0.0004850079541584007	0.027670240572937654
ARHGAP25 (protein)	160	Gamma	Log	False	0.8138648102970805	4.244288292358669e-116	True	-0.3477137183478256	0.06158358598043124	-0.06350607926222926	0.15149274587987754	0.026289378586601596	6.155915896004063e-06	0.26741749042022933	0.2564298781469795	0.5505219007854723	0.1383931509831193	0.001112146836777725	0.9334523448372278	0.0024361783436321893	0.027670240572937654
DEPP1	160	Gamma	Log	False	0.93125	1.8403867401765456e-186	True	6.620571209820732	0.052918378613199535	-0.14684003369971022	0.23290119491543085	0.038786345063981764	0.00026218743432692354	1.907974643914855e-46	0.5087149803399789	0.34958331130227716	0.12264754605931875	0.0011148815198007693	0.01595058315635267	0.0036156111314031847	0.027670240572937654
LIN28B	160	Gamma	Log	False	0.93125	1.8403867401765456e-186	True	9.074498055552398	-0.08064203552709959	-0.07318200336450476	0.15038851479591211	-0.036582119079850116	4.7795864420949424e-05	5.0861238411553806e-96	0.2857101192992204	0.6211628922774873	0.29062752267575975	0.0011166791332524021	0.6413946733690477	0.0032912840993710724	0.027670240572937654
SNX5	160	Gamma	Log	False	0.93125	1.8403867401765456e-186	True	7.8969972559372525	-0.03940639138350838	-0.040229237723079514	0.11077587202327588	-0.03092851562073083	1.0351984076882492e-05	1.9749513535985232e-101	0.5375879180701655	0.7481877579290137	0.3576658196302974	0.001128761698166298	0.9051142446450283	0.0019887622472155586	0.027848996984864892
CATIP	160	Gamma	Log	False	0.93125	1.8403867401765456e-186	True	4.322907586496735	0.04770487413480984	-0.15429504039774455	0.20068294421183588	0.03479837945247402	2.878408349277516e-05	2.408143234867311e-25	0.5071522650675739	0.27381147579848963	0.1386014808041956	0.0011290133912783065	0.7683118063376286	0.0023998881310310916	0.027848996984864892
RND3	160	Gamma	Log	True	0.93125	1.8403867401765456e-186	True	7.388177408918557	0.006298662267292754	-0.0747472857242304	0.05531713822934209	-0.035111947360609505	-7.880281469956134e-06	2.0736218403715886e-67	0.9434045132146603	0.6661403901721747	0.6996888756051742	0.0011356740834379219	0.9456555465352657	0.0025124750203608937	0.027949915564791206
ENSG00000251034	160	Gamma	Log	False	0.93125	1.8403867401765456e-186	True	7.511478748582931	0.0644567811317365	-0.2850936553993271	0.21511547795292008	-0.0578455551623948	-0.0003123269252772791	1.91341040221213e-27	0.5904899762913508	0.22469811462894607	0.34046630236709063	0.0011532803319341982	0.05494333659250537	0.010619664030122489	0.02831915000176119
FRK	160	Gamma	Log	False	0.93125	1.8403867401765456e-186	True	6.602134012251354	-0.19444770352963603	-0.10264315696505988	0.14538111000850606	-0.04592391714904808	3.305795597003899e-05	3.38777280924091e-33	0.04108329838483928	0.582294397917478	0.4175763618673445	0.0011669216656341455	0.798242512116333	0.005934619657592011	0.028558486294529863
FZD3	160	Gamma	Log	False	0.93125	1.8403867401765456e-186	True	6.6935835285053535	-0.15180084156292845	-0.09992683328630281	0.1611190653506479	-0.0374761371197294	2.8524585300626183e-05	2.7507472941659277e-50	0.050707178884702754	0.5117467505871369	0.2709894657147933	0.0011682778452901073	0.7869601606106817	0.004233598759776358	0.028558486294529863
SESTD1	160	Gamma	Log	False	0.93125	1.8403867401765456e-186	True	7.840016522207572	-0.11551553215717708	0.07120352991601364	0.1807859501663468	-0.042123045087556314	1.3945476619520831e-05	3.6443815003421727e-54	0.18708658965133917	0.6782808961256427	0.2731263622072637	0.0012052230818717592	0.9066770018507487	0.00535490115099535	0.029395553104486542
hsa-miR-503-3p	160	Gamma	Log	False	0.93125	1.8403867401765456e-186	True	7.139817763931987	0.04523848473433756	-0.21420669833663042	0.40607729346735766	-0.036447472765739654	6.88605871455898e-05	1.0908251882563016e-59	0.5508459999830986	0.1496517707643771	0.00448324556915161	0.001219171243287824	0.5039225709426054	0.003627207288477652	0.029669227705782883
ENO1	160	Gamma	Log	False	0.93125	1.8403867401765456e-186	True	9.303525743997625	-0.06326378852602021	-0.018588462213869006	0.0918416958845073	-0.037534258532539125	6.0727273889809734e-05	3.2755034432226644e-94	0.41850929526340164	0.9034880135956114	0.5330320913072387	0.001236377795665591	0.5675807175733674	0.003351874473016103	0.030020798351005133
HSP 27 (protein)	160	Gamma	Log	False	0.9999999999978255	0.0	True	2.2801578005221943	-0.0016529106385644587	-0.0006549754437696897	0.006309930669063497	0.00297379781615868	6.425675756578617e-06	0.0	0.7897660232597398	0.9570214889367211	0.5890407367194461	0.001245440642168755	0.44551368332503494	0.05580074631876675	0.030173504021184225
N-acetyl-glucosamine 1-phosphate	160	Gamma	Log	False	0.5514249906906423	3.0853717829294306e-46	True	2.140675983403111	0.15603129483544162	-0.6865528714323601	0.8016964722340867	-0.062390246614646934	0.0002587192890654473	0.004453572258806534	0.23101355404706625	0.007179871363124062	0.0010888690331693671	0.0012674099392762177	0.14377805035704427	0.06920209333170269	0.030612497654864502
MBNL3	160	Gamma	Log	False	0.93125	1.8403867401765456e-186	True	11.09777079057228	-0.07885069643266385	-0.09576173414082412	0.052657168908970875	-0.03232836453225031	6.053950208138452e-05	4.6275131091267535e-178	0.242810303151621	0.46932194363968616	0.6788683064988886	0.0012691888621386184	0.509202753131129	0.0026936907609801386	0.030612497654864502
TMEM140	160	Gamma	Log	False	0.93125	1.8403867401765456e-186	True	5.5695003733765125	0.07784513479389399	-0.19063637052402993	0.20361944289728973	0.03570320216492945	0.00010566148274673818	4.4471931965613155e-38	0.2974915128265251	0.1930994498698404	0.1480534621423954	0.0013006174868960072	0.29792687591903255	0.0025924287929962597	0.031301143854988424
SCARNA6	160	Gamma	Log	True	0.93125	1.8403867401765456e-186	True	3.8675553011544217	0.07878099511170289	0.015211280167273245	0.27811304445307394	0.041959121366574356	-0.00012270860948195307	1.658464311513526e-17	0.57793761999716	0.9514423824051002	0.18699162442070394	0.001309628271683929	0.4275571001203886	0.006139028818785364	0.031448424590237924
SYNPO2L	160	Gamma	Log	False	0.9312183287581669	1.9811357071760106e-186	True	2.922208659440657	0.01923434045267336	-0.379412345662018	0.024966177118192295	0.06155713501648275	0.00017329119805160355	8.925206385533417e-05	0.8815497263111347	0.13378824593488461	0.9182344566291499	0.0013300817641445834	0.3230786971492642	0.009623134039482117	0.03186922782018674
GATA2-AS1	160	Gamma	Log	False	0.93125	1.8403867401765456e-186	True	5.034484305311551	0.01829658855842453	-0.28174301046089556	0.2886992130306464	0.035405562176291185	5.675061578469863e-05	8.919267058282875e-32	0.8054421591512964	0.053019550994210095	0.03912362260230728	0.0013375570645855026	0.5738780485344763	0.0025768104310591733	0.03197790274409032
GBP2	160	Gamma	Log	False	0.93125	1.8403867401765456e-186	True	5.082421242265562	-0.06969632217693794	-0.1800999632633442	0.14960759038698407	0.041841847717351735	8.300267197445105e-05	1.3264242916309408e-23	0.42754151151576814	0.2956394046382209	0.36600894520727767	0.0013474588589310593	0.4867382100145785	0.0035189389669058047	0.03214398567423698
SERPINI1	160	Gamma	Log	False	0.93125	1.8403867401765456e-186	True	3.341276161261288	0.1919824985384329	-0.5878495168775082	0.37577697513708186	0.05452191617634396	0.00043972385189680315	4.415940221242995e-07	0.0936365618064734	0.008828203196151818	0.08154636911352535	0.0013536335521165724	0.004705849165202432	0.009091316759135881	0.03215027462865518
DTWD1	160	Gamma	Log	False	0.93125	1.8403867401765456e-186	True	6.604852104123989	-0.06265340346929493	-0.039245160034609095	0.11649115516442815	-0.03691403729913699	-2.8437418619100104e-06	3.275337913685319e-49	0.4189859829222693	0.7962266954687461	0.4251141068045686	0.001352318283825599	0.9784590312156174	0.0028407451868343037	0.03215027462865518
LGMN (protein)	160	Gamma	Log	False	0.9937498924379147	0.0	True	1.5008049037522824	0.016785239158524784	-0.033559628500757055	0.0363635044666303	0.009907312524430823	1.2431615271075133e-05	1.3933458635554763e-35	0.4210905171402304	0.41191409696522396	0.35490363272894865	0.0013939166921401376	0.6609532535706294	-0.0014904431001765417	0.033034914547059736
NT5E	160	Gamma	Log	False	0.93125	1.8403867401765456e-186	True	9.534106309452273	-0.13297679575332283	-0.014107487090674775	-0.03664208494880483	-0.038491870915052996	-9.200153295035635e-06	4.3712078062698e-92	0.10097431152116852	0.9292723552284496	0.810418781861632	0.001397285710371574	0.9334326807587623	0.004701243054404669	0.03304276947265648
IDUA (protein)	160	Gamma	Log	False	0.9227333345138131	2.4044691799578234e-178	True	0.43383143352938675	0.05671606554514596	-0.04652673534864182	0.0562011713491744	0.02131766906073488	9.885653838125061e-05	0.0947985889239426	0.20698975993971502	0.5974614646335373	0.5068777215793062	0.001412404120002088	0.10545044008491394	0.05312285601898892	0.03332783517870437
PUS7L	160	Gamma	Log	False	0.93125	1.8403867401765456e-186	True	7.285266641796474	-0.03877185939926975	-0.020679478687287478	0.06441486947603549	-0.03376201338276743	1.979235088308311e-05	3.5685616347160735e-70	0.5860723314666962	0.8822215768527761	0.6310919117381776	0.0014165453309742519	0.8378752533500893	0.002453448179493445	0.03335320370203011
KCTD17	160	Gamma	Log	False	0.93125	1.8403867401765456e-186	True	4.480364110998789	0.07292837369005811	-0.2550151256129394	0.23846271401373342	0.04219681332127083	0.00019827389663383023	3.010816218359954e-18	0.4126470958725297	0.1439280032682803	0.15506918486486276	0.0014216766822241502	0.10111358002469473	0.0036616170116229307	0.03339170262550545
homoarginine	160	Gamma	Log	False	0.5990022932356891	2.099006063328425e-55	True	-1.9594621336776061	0.22247326322819838	-0.5815635049780548	0.2746817788942829	0.04488093497610714	0.0002837540720312395	0.0003419116607401597	0.018808506102847487	0.0017319780272870245	0.12365738833647207	0.0014243197295674324	0.027411914419782146	0.033363111035811244	0.03339170262550545
TFF3 (protein)	160	Gamma	Log	False	0.9910323061575032	0.0	True	1.0089407160439139	-0.030712409580794547	-0.03732020076068965	-0.013884911331809136	0.011953889722327736	3.416432581791091e-06	4.535165784502009e-12	0.22361830736312815	0.4506425338573079	0.7702656356228296	0.001433418024433077	0.9206253964589728	0.07465994140139753	0.03353273391351185
ZBTB33	160	Gamma	Log	False	0.93125	1.8403867401765456e-186	True	7.263731570293782	-0.08231344474404007	-0.052145607283488715	0.07432315659164149	-0.030700289917344505	7.511126670716473e-05	1.2677807633343151e-83	0.204609021682845	0.6818573856712098	0.5432177774188076	0.0014517271689114771	0.3941938335017907	0.0024656034935197635	0.03367140329087217
17beta-estradiol	160	Gamma	Log	False	0.5396214286179476	3.939485697175673e-44	True	-3.0264311546928484	0.15647483068307497	-0.21195551793277967	0.1998164731815537	0.08250860026410872	0.00011100306034098702	0.0026678279140888374	0.36957897997863765	0.5352670881100503	0.5430762974034852	0.0014516549887408441	0.6394087982987899	0.003704566289798983	0.03367140329087217
UBASH3B	160	Gamma	Log	False	0.93125	1.8403867401765456e-186	True	8.465554076747733	-0.15517870677371592	0.02998155965529281	0.13859850741682744	-0.04389479878610431	-2.475151008936e-05	3.3755799304880146e-56	0.09436042631299986	0.869047841808802	0.42775378871320247	0.0014494849340378117	0.8442957651109242	0.0052495552501095055	0.03367140329087217
FRAT1	160	Gamma	Log	False	0.93125	1.8403867401765456e-186	True	3.785483541194073	0.0041126491997693915	-0.13780184953424723	0.16666455545713477	0.036192217243648336	6.796264076378692e-05	1.0661715091937244e-17	0.9571157643598934	0.3580436777847251	0.24741148176292926	0.0014484862340529356	0.5130525094912759	0.0024906459705928974	0.03367140329087217
BLVRB	160	Gamma	Log	True	0.93125	1.8403867401765456e-186	True	4.543159262688976	0.0866030934574108	-0.054345215406774505	0.25321005869629537	0.029850704561305622	6.73162293466023e-05	4.564221183660185e-42	0.37795316503355647	0.7754914506773523	0.11841949891015219	0.0014599388396042486	0.5348532989926345	0.0024098068624961444	0.0337898185047128
MTHFD1	160	Gamma	Log	False	0.93125	1.8403867401765456e-186	True	6.980428427811795	-0.07893105160106845	-0.07372366124758156	0.046911442293958244	-0.04046276471105325	6.671895359090083e-05	3.4827088881965223e-45	0.35674788854778217	0.6605959788891886	0.7712624283660521	0.0014751088999730717	0.5663739535361632	0.004282809544398303	0.03403023510362167
ST8SIA4	160	Gamma	Log	False	0.93125	1.8403867401765456e-186	True	7.643504909713204	-0.1023906883463448	-0.09762702014858782	0.12246064518622339	-0.03685091640275566	-4.8653391612622365e-05	1.6676496924500993e-64	0.18933737924222793	0.5232209890995332	0.40471347478121844	0.0014765831006535604	0.6461760695222825	0.003338274989579837	0.03403023510362167
TET3	160	Gamma	Log	False	0.93125	1.8403867401765456e-186	True	9.607672546734557	-0.2364302039198834	-0.14437423304745378	-0.07190527765490168	-0.05012825136451498	-0.00018849222289364545	2.543940142955525e-55	0.025909739439494168	0.4877631750898809	0.7191555620535521	0.001480002268582834	0.19114311105367532	0.010189819842897907	0.03403167703150507
TCL6	160	Gamma	Log	False	0.93125	1.8403867401765456e-186	True	9.98385436179278	-0.01077399940654622	0.122213054654144	-0.17468833318163213	-0.04649548358530778	-4.708489225267787e-05	6.023115493498453e-69	0.9128691111041534	0.526641215134336	0.3463579240752819	0.0014829026395415889	0.7248483542942382	0.006003456284660147	0.03403167703150507
OAT	160	Gamma	Log	False	0.93125	1.8403867401765456e-186	True	7.372503292644181	-0.0723566669700959	0.028708359368353698	-0.011247504674505832	-0.04400206473691764	-3.6897420197714225e-05	1.1838434822865257e-42	0.4376135994893442	0.875164377558045	0.9489344500228605	0.0014884237563889456	0.7707755029165024	0.004585428363251709	0.03408647078315569
HACD2	160	Gamma	Log	False	0.93125	1.8403867401765456e-186	True	7.399137938092052	-0.09963479257450336	-0.049022828997331125	0.1415922044890941	-0.042498414192364456	5.218112751223991e-05	6.903705759003989e-46	0.26858490498677	0.7812636591346279	0.4039963826807851	0.0014936584961204708	0.669750399609643	0.00455886910567771	0.03412417365719316
SLC1A2	160	Gamma	Log	False	0.93125	1.8403867401765456e-186	True	8.087446646314167	-0.009627812961914395	-0.0034038343826467976	-0.07914016579911645	-0.058040879738213404	-9.197580508831893e-05	5.3405505037501154e-30	0.9376172429037047	0.9887384995442056	0.7327488699468547	0.0014963440737710183	0.5820809942551313	0.006361338794762528	0.03412417365719316
DPEP2	160	Gamma	Log	False	0.93125	1.8403867401765456e-186	True	4.458424253461186	0.07258637090750383	-0.07492326545411432	0.1387006982343637	0.03895101270593253	0.00021617953573523386	9.536722975556091e-21	0.379575569971199	0.6436143171007841	0.37282680799835133	0.0015069454675822737	0.054072997129382655	0.0031759018229639002	0.034294043507029234
FARSB	160	Gamma	Log	False	0.93125	1.8403867401765456e-186	True	6.78642058346459	-0.03890138960110223	0.0014453978632338327	0.07250601640402407	-0.03277650349121056	7.443052620950512e-05	6.047903795239639e-64	0.576064815171321	0.9915445157494266	0.5801561473279377	0.0015211902446532544	0.43100945298002247	0.002448240399813839	0.03454594463744906
PDIA5	160	Gamma	Log	False	0.93125	1.8403867401765456e-186	True	7.356332139501707	-0.1161121643711896	0.12541300816259504	0.07507522122221849	-0.03869378597786592	-4.665873462631227e-06	3.709882633602372e-54	0.15761285345914133	0.4362158128227205	0.6276912100681866	0.0015276672311169536	0.9666589524050792	0.004507466564003915	0.03462075862518796
SMC4	160	Gamma	Log	False	0.93125	1.8403867401765456e-186	True	7.8851794242250834	-0.0193742568479216	-0.009807050291519737	0.021706376526524934	-0.03395648119232031	5.032039783301961e-05	8.163751654019467e-80	0.788268873103638	0.9447149484760609	0.8731131781440566	0.0015358463345448508	0.6076494864349378	0.002608798436148363	0.03470837709551129
CDH5 (protein)	160	Gamma	Log	False	0.7451345398646766	4.277122854699842e-92	True	-0.6015676263611451	-0.07911915606616246	-0.00549816161329739	0.15689643208663911	0.021433102894841544	-6.950609267044181e-06	0.022239649567363795	0.08233009001865897	0.9508928997082494	0.06745293122365388	0.001537914851998202	0.9105515890953462	0.01892404677837245	0.03470837709551129
HADH	160	Gamma	Log	False	0.93125	1.8403867401765456e-186	True	6.467229079888435	-0.05295463919687948	-0.02506426351598323	0.08460599751881152	-0.03655811850791489	1.836268794477581e-05	5.575119075856646e-47	0.49586611731024355	0.8693972524997915	0.5635884732517028	0.0015554227961783638	0.8620042721137195	0.002978782597934715	0.03503082645306054
GCNT2	160	Gamma	Log	False	0.93125	1.8403867401765456e-186	True	7.0296052006969525	0.0032053884975791203	-0.04677317018339777	0.03820747978417796	-0.03926508427403525	1.9097411327268406e-05	5.452989468654808e-48	0.9694123393417864	0.7753191158228703	0.8083124086552766	0.0015708223957269544	0.86645522594848	0.003260022473955959	0.03523892467626763
ENSG00000261821	160	Gamma	Log	False	0.93125	1.8403867401765456e-186	True	6.043192492316933	0.10744525697083313	-0.25448714120663696	0.3403483996819351	0.041456303988110246	-0.00010516439768425747	2.1323588855064768e-32	0.22345875708320928	0.1413322607965688	0.040675332539453615	0.001571141613163247	0.3804511782344464	0.0048423104819587115	0.03523892467626763
ELP4	160	Gamma	Log	False	0.93125	1.8403867401765456e-186	True	6.932846322307006	-0.016349109962478736	-0.051399906592592526	0.12256711706016135	-0.030270766964793205	7.311982116143888e-05	4.1051704810869976e-77	0.8000755093821433	0.6846376827790099	0.3135828095803911	0.0016009251374007104	0.40444680003553113	0.0019217868333881727	0.035833052766759105
HACD4	160	Gamma	Log	True	0.93125	1.8403867401765456e-186	True	6.4390887005619195	-0.1804238123927134	0.02495398760494516	-0.012897985533694784	-0.038527703620251985	7.845285448684062e-07	3.832491188548564e-40	0.0554340776998119	0.8889755356406235	0.9325605087645545	0.0016400893220848921	0.9948747783986779	0.004875494739742026	0.036600027098553596
ROBO1	160	Gamma	Log	False	0.93125	1.8403867401765456e-186	True	7.118689002105702	0.035267426117296496	-0.09150747005129567	0.174861511427695	-0.05221828299727614	8.965918554634518e-05	2.5142204523660675e-28	0.7520441710623406	0.67582022681078	0.40570534379805334	0.0016419206861641986	0.5543666758459055	0.006113743360682933	0.036600027098553596
RN7SL1	160	Gamma	Log	True	0.93125	1.8403867401765456e-186	True	10.755034685455536	0.14083881430203604	0.03154810217088411	0.36515729366345573	0.05260313793222964	-0.00015698931355504476	1.535922283084444e-72	0.41179321061248786	0.9322224790154537	0.25361194887945504	0.0016457245926001624	0.36796742663720294	0.011157422292791597	0.03660979983293368
GGCX	160	Gamma	Log	False	0.93125	1.8403867401765456e-186	True	7.959705011766517	-0.038341818984456266	-0.11626730338678226	0.12934070318985394	-0.027541276854271844	6.884706208174063e-05	1.5380166796408312e-120	0.515864468624793	0.31487886460949055	0.2446827734999416	0.0016836434865267022	0.390473512544786	0.0016154065837975518	0.03730260000709123
AVIL	160	Gamma	Log	False	0.93125	1.8403867401765456e-186	True	3.8645979729239333	0.07681068899308885	-0.13327257823600824	0.20813516999198076	0.036466305429804446	4.233975138308184e-05	1.124149005029348e-17	0.3255841464798239	0.38426049009417584	0.15739447885475644	0.0016837264757751235	0.6899936577186793	0.0027360720342033407	0.03730260000709123
SIRPA	160	Gamma	Log	False	0.93125	1.8403867401765456e-186	True	7.996030357844569	-0.07214753165677201	-0.29074098285898176	0.06010457973267963	-0.03518487386310888	0.00011879184158632298	4.740016155290321e-75	0.33927318585925526	0.049486764960641055	0.6726219976039562	0.0017102087846131717	0.2468018070066087	0.004761310822920084	0.037784333591515736
FOXI3	160	Gamma	Log	False	0.93125	1.8403867401765456e-186	True	6.762876874856666	0.012310396858221107	-0.04024604445630908	-0.07070030374887461	-0.043699741918893246	5.842130874493072e-05	9.469579438892192e-36	0.8955648297278821	0.8267200836456494	0.689048758867989	0.0017124173984755706	0.6465661189118452	0.005010522954850938	0.037784333591515736
AXIN2	160	Gamma	Log	False	0.93125	1.8403867401765456e-186	True	7.024173452701977	-0.11379125731779133	-0.2629452700424637	0.25559900583914197	-0.040752137988243335	-5.399072979415012e-05	7.589692226349403e-44	0.19366237430510114	0.1254847011678829	0.12121077095854772	0.0017308104666572724	0.6498578945387701	0.004212736722355448	0.03811286691558261
CALML3-AS1	160	Gamma	Log	False	0.93125	1.8403867401765456e-186	True	7.087061469930772	-0.17967024044792648	-0.04886717705157484	-0.10074291283441916	-0.06101143943300032	-0.00011524832627049435	8.42675056530457e-21	0.17063378371613203	0.849232264049565	0.6834324119780891	0.0017399918338244955	0.517678103306926	0.011814924864947174	0.038234642778428515
H2AC6	160	Gamma	Log	False	0.93125	1.8403867401765456e-186	True	5.651629034321988	0.056290338077995716	-0.061162870589483775	0.07522304734097673	0.03866967711629479	3.2394498829054386e-05	5.835986463221061e-32	0.49834271218774207	0.7074436678854789	0.6310343871982971	0.0017451393969602652	0.7742481255825793	0.003225958865048284	0.038234642778428515
AIMP1 (protein)	160	Gamma	Log	False	0.9937438541867493	0.0	True	1.4030658238805018	0.016970060296568085	-0.01790710158676695	0.03656713909064804	0.006417798916861193	1.693574820927127e-05	2.520284991676225e-69	0.21875997881521858	0.5079791353274088	0.15954611818999198	0.0017468852234674547	0.36630242586484474	0.045251580089833654	0.038234642778428515
ACTB	160	Gamma	Log	False	0.93125	1.8403867401765456e-186	True	10.973403246810975	-0.0738695316078074	-0.07373125439572936	0.13340469506878228	-0.03928397678638102	0.00014122249390556758	9.30426254657705e-112	0.3822687334393825	0.6564215309876178	0.40229838772756654	0.001765151739523172	0.21887640388141938	0.004104264135950886	0.038556868719945916
TMEM229B	160	Gamma	Log	False	0.93125	1.8403867401765456e-186	True	5.076392256773087	0.04338898705984079	-0.3608597154266342	0.31900741232206986	0.04028516917741333	0.00014584508520133652	4.0138143571469054e-24	0.6168494529087059	0.033786918979488996	0.05088123022880737	0.0017699249853201917	0.2157548356587693	0.00383517417667123	0.0385836552912085
VEGFA	160	Gamma	Log	False	0.93125	1.8403867401765456e-186	True	8.018765535602878	-0.31668765355704614	-0.35632026266546646	0.040691404980961354	-0.058390759498540376	-9.367066646210278e-05	2.5759142324415472e-28	0.011798438219245332	0.1483836335883824	0.8636441258198819	0.0017797040507426466	0.583526301118222	0.014196206490765917	0.03869305782381514
