Analyte	N	Model Family	Link Function	Extreme Outliers	K-S Statistic	K-S p-value	Converged	Intercept	C(LaborInitiation)[T.1]	C(Smoker)[T.1.0]	C(IllicitDrugUser)[T.1.0]	WksGest	PregravidBMISquared	Intercept_p	C(LaborInitiation)[T.1]_p	C(Smoker)[T.1.0]_p	C(IllicitDrugUser)[T.1.0]_p	WksGest_p	PregravidBMISquared_p	Pseudo_R_Squared	pval_adj
GPC4	161	Gamma	Log	True	0.9006211180124224	7.690071827284507e-162	True	8.137171681371614	-0.2894671576137159	0.17716138231843723	-0.4657636967265434	-0.05533792064297288	-0.00025531822810125906	2.8288180709664563e-36	0.004154988113196	0.39562903008568473	0.04752399357007224	0.0006414673752764159	0.023693213970513532	0.009360147870447255	0.030971718271498257
CXCL6 (protein)	161	Gamma	Log	False	0.981347260497976	7.773070918478604e-279	True	1.0000388803356284	0.06987181246321579	-0.0827492989464681	-0.07665913695827953	0.0192850317602907	3.80150983884362e-05	3.7688917002285265e-06	0.06369356396089841	0.2295381277629469	0.2703331915340078	0.000646399455161929	0.3878652689334048	0.013964778802296296	0.031074744370446845
H2AC6	161	Gamma	Log	False	0.9006211180124224	7.690071827284507e-162	True	5.428150602000632	0.05354588491354299	0.14919085235143836	-0.5181788186548002	0.048976330729992995	-8.992623869004531e-05	5.554739508077854e-23	0.5762192066340135	0.39419470523275757	0.003383439401530567	0.0006556975684045156	0.42174756198331675	0.0010718549737285255	0.031385868522121316
N-formylanthranilic acid	161	Gamma	Log	False	0.6477933792297348	1.8273344084194616e-66	True	2.6868685871744935	-0.3616070202068335	-0.1741973497981334	-0.032994528916461194	-0.06213636093935399	-1.1971443087731908e-05	0.00011838209359053301	0.0029424255723631615	0.43316805790853385	0.8831226357082386	0.0006595131927098715	0.9328489067483858	0.07794947873331781	0.03143302148087177
TRIM45	161	Gamma	Log	False	0.9006211180124224	7.690071827284507e-162	True	3.6462403562627443	-0.09386738449797727	0.06508524459286365	-0.055417032866138416	0.05639858213086378	-8.095933546698332e-05	8.942687181682945e-09	0.39554449175696693	0.747214335893513	0.7858007677298137	0.0006677756795607278	0.5305424798984884	0.002022300061168436	0.031690807356931125
ENSG00000261632	161	Gamma	Log	False	0.9006211180124224	7.690071827284507e-162	True	4.894496329856361	-0.06705966280253406	0.32033973585183084	-0.37590809296532157	0.04100837851788455	7.804076260139016e-05	2.8457796027390103e-26	0.4043073148335735	0.02928365913278109	0.01131312544238279	0.0006758154603555575	0.4061657665706231	3.502036152436272e-05	0.031789375544151906
4-cholesten-3-one	161	Gamma	Log	False	0.6565496557412495	1.5414888300607782e-68	True	1.1770512515552412	-0.03924644861722761	-0.15602855358504567	0.1973703192424405	-0.032381875568630474	5.634357810162464e-05	0.0012486255886405128	0.536769045233738	0.17906715630403525	0.09235180058186179	0.0006810425911449333	0.44784667349468077	0.02530269996780632	0.031789375544151906
IMPDH1P5	161	Gamma	Log	False	0.9006211180124224	7.690071827284507e-162	True	3.8535791413528653	0.024846438720096314	0.17375240745797568	-0.28636987644792067	0.038476624971572976	7.852184691683475e-05	5.962263635350869e-19	0.742072320468276	0.20794932768256402	0.03985863553602718	0.0006812232885533528	0.37335669470082367	-0.00023232445916088196	0.031789375544151906
FN1	161	Gamma	Log	True	0.9006211180124224	7.690071827284507e-162	True	15.782538365014187	-0.9610928370892271	0.019753475671441756	-0.44776757207774187	-0.10795342143741007	-0.00025743763061082344	2.959038240083495e-38	9.69820845714411e-06	0.9469218785096292	0.1734723461002392	0.0006841349608112752	0.21979449728754508	0.04620316378404321	0.031789375544151906
hsa-miR-3614-5p	161	Gamma	Log	False	0.9006211180124224	7.690071827284507e-162	True	3.5120985512315652	0.15229309190130894	0.05333287889363131	-0.12795388917091388	0.05067035644541884	1.9692397924689375e-05	7.641872081233773e-10	0.12570447916735095	0.769216755744736	0.48576064881548187	0.0006841657591222246	0.865427986452454	0.00135486646704297	0.031789375544151906
hsa-miR-551b-3p	161	Gamma	Log	False	0.9006211180124224	7.690071827284507e-162	True	6.491588907416137	0.2367718143270543	-0.018572807777578138	-0.24463819308097223	0.044602603085151085	2.358435984049377e-05	3.916897215700561e-38	0.00687306522838875	0.9076483602047881	0.13024221451805224	0.000689224219231978	0.8177528218358349	0.0018211012706236263	0.03189097897737965
CORO6	161	Gamma	Log	False	0.9006211180124224	7.690071827284507e-162	True	6.667251340281638	-0.09483164739966243	0.25367759949499424	-0.3058550397421398	0.04672836816295954	1.4110982889018668e-05	1.1602050294725162e-36	0.3018212529292451	0.13073140582175877	0.07117751922732261	0.0006958008953914428	0.8953786653969248	0.0005000017847236471	0.03206169686025715
IGHE	161	Gamma	Log	False	0.9005894467705893	8.09603486255918e-162	True	3.7540907984680976	0.11509694429732975	0.05913452503537159	-0.4725008603091578	0.04775699328712392	-5.17892591491751e-05	3.3831834064744356e-12	0.22058687467169058	0.730584698300352	0.006436362089947594	0.0007044519204850958	0.6370970825716176	0.0012395150444777236	0.032326192466888386
GRK5	161	Gamma	Log	False	0.9006211180124224	7.690071827284507e-162	True	5.358039988628762	0.03842562640096056	0.07093266549380599	-0.4247270912552874	0.04185108569752269	-8.10829370976535e-05	1.210298014784051e-29	0.6416097989929453	0.6382817845907026	0.005311837157174536	0.0007276124324087584	0.4005581356989931	0.00047912571117458835	0.03325158873209573
DAPK1-IT1	161	Gamma	Log	False	0.9006211180124224	7.690071827284507e-162	True	4.033196295018749	-0.14159721432812863	0.30258744248555847	-0.48509620885437565	0.046856631596017384	0.0002006964352344985	3.1444180306512884e-14	0.12602578821924523	0.07364013752966875	0.004512498426616141	0.0007392355773935392	0.06344781694574186	0.002300890943873979	0.03337077677624087
S100A16 (protein)	161	Gamma	Log	False	0.9703332403409493	2.1702922980058948e-246	True	0.6420016971836668	0.07759872790845268	-0.00813549261880915	-0.008363190632495743	0.014327672815203807	2.558887627705161e-05	7.723662189229229e-05	0.006099140044540468	0.8750007704836811	0.8727706052888058	0.0007380888362791901	0.4389219544868913	0.0017139382155104688	0.03337077677624087
LINC00885	161	Gamma	Log	False	0.9006211180124224	7.690071827284507e-162	True	4.214907137591448	-0.000802540467928381	0.24478657036118373	-0.4372500513282902	0.03730405870707261	5.256637843527816e-05	2.1280547108375882e-23	0.9913088762107084	0.06908577814991362	0.0013018181247899264	0.0007384801971698069	0.5414176984261574	-0.0003925246692686457	0.03337077677624087
C2orf72	161	Gamma	Log	False	0.9006211180124224	7.690071827284507e-162	True	6.75234897035828	-0.05204297413051312	0.19795360195116696	-0.19283484430164366	0.04000063782960081	-2.661391868446529e-05	5.332600159457601e-50	0.5106990475685778	0.17104520974881654	0.18667083956059827	0.0007525255332363359	0.7734298589308094	-2.665113863686841e-05	0.033724637965801815
CGB3	161	Gamma	Log	True	0.9006211180124217	7.690071827292829e-162	True	10.348168959504964	-0.2974472220732969	0.9553752307921944	-1.1016463560462135	-0.0937380161972274	-0.0003571322641844356	4.1893366633920194e-22	0.18060428829735642	0.01159798794530305	0.005030393436310518	0.0007531481508796804	0.07220999859767077	0.016311401006256387	0.033724637965801815
MAGEA10	161	Gamma	Log	False	0.9006211180124224	7.690071827284507e-162	True	5.128171137611382	0.1353118442721804	0.20698349764022833	-0.43519529908143995	0.042032496770485	-2.5314381115829022e-05	8.422617941944969e-27	0.10454502494975758	0.1742958727155398	0.004674955219737093	0.0007770521945282325	0.7949313527714081	0.00013367832678878866	0.03465527959934145
TC2N	161	Gamma	Log	False	0.9006211180124224	7.690071827284507e-162	True	6.033908050896423	0.009445627025743808	0.1687360019580822	-0.39117100585407716	0.04343308712316479	-5.296235344124788e-05	3.1966354819470874e-34	0.912725346941097	0.28405932330399397	0.013922367810608568	0.0007817815484452356	0.5988974535482583	-3.717381424750421e-05	0.034726736381937365
IL33 (protein)	161	Gamma	Log	False	0.9856866127601532	2.374432224727835e-297	True	1.1706630293592049	0.11680822267144617	-0.05428317065820976	-0.01617299839169109	0.01718132831128681	2.6127235219017037e-05	2.2732728996405326e-09	0.0006189483750296676	0.3840855631341269	0.7973319784478109	0.0007904590217645808	0.5122454497531158	0.002180575380815064	0.03497230054460426
TIE2 (protein)	161	Gamma	Log	False	0.9716786104429411	1.2344508041727577e-249	True	0.6093783072170933	0.05129280018923188	-0.0376438735951424	-0.015392179973570841	0.015465586767755269	5.988182233567792e-06	0.0005516284714299274	0.0951286578672111	0.5027598661787767	0.7861184069781153	0.0007962318604063706	0.8675559782127905	0.0003233441863969011	0.03508791591195534
RAB15	161	Gamma	Log	False	0.9006211180124224	7.690071827284507e-162	True	5.5414359233760955	0.09261003512997586	0.18973870739511906	-0.3933511912823957	0.03828393037834105	-3.967708136348562e-05	8.982446360603088e-37	0.22431537350324293	0.17315875891577492	0.005167675357050653	0.0008134835847145685	0.6558997728798304	-0.0002688611310426303	0.0357064632737363
RBBP6	161	Gamma	Log	False	0.9006211180124224	7.690071827284507e-162	True	7.43975133295241	-0.04079880197000982	0.19329182571834613	-0.4131891210828671	0.03699092113613053	5.755283386040411e-06	3.2406290987889576e-69	0.5799153272632478	0.15134987000663516	0.0023876456512658016	0.0008228143811144915	0.946717840634429	-0.00025267596457889674	0.03597383347352924
CILK1	161	Gamma	Log	False	0.9006211180124224	7.690071827284507e-162	True	7.106451798151537	0.004919061978655409	0.22687328518045785	-0.4818776851091646	0.04235436626681212	1.8363074484258795e-05	1.2085610451962368e-48	0.953560606374862	0.14168042106536957	0.0019948762070546174	0.0008311709133992073	0.8523898497226848	-5.960027482965202e-05	0.036055285130071085
MMP2	161	Gamma	Log	False	0.9006211180124224	7.690071827284507e-162	True	9.365676802450755	-0.3783413704095088	0.2086524848233418	-0.5255727451741309	-0.07306346243058082	-0.00011359124793517778	4.022685058551309e-29	0.009397102070426934	0.4332160636936545	0.05059940576733476	0.00082831994095921	0.5045053688490351	0.014329028866839955	0.036055285130071085
hsa-miR-23a-3p	161	Gamma	Log	False	0.9006211180124224	7.690071827284507e-162	True	10.957761565306303	0.08663209677131861	0.1752736728074552	-0.22585192500318718	0.041086737689367936	9.909574949554321e-05	9.437521005417492e-120	0.29102258270406334	0.24247600194726493	0.13584068916402006	0.0008443945509334406	0.3012563221799113	0.00011706664305588532	0.03648638711329128
17beta-estradiol	161	Gamma	Log	False	0.5261046939114933	4.698743951216835e-42	True	-2.8373072429410877	0.32167313439745027	0.45962661150427664	-0.3578479165576865	0.06928879195505609	0.0002540262246689465	0.00035982630637795295	0.02024227919530283	0.06949921616141963	0.1616705227987113	0.0008575554343848322	0.11657051237753943	0.02770906979543264	0.03691144611954869
GABRA4	161	Gamma	Log	False	0.9005894467705893	8.09603486255918e-162	True	2.6407804122627168	0.279068095399866	0.010214630721998262	-0.3652389159297994	0.06610251828901059	-0.0001704532953912147	0.0005023173583420196	0.03480786360003086	0.9662851405887024	0.13448298698157776	0.0008615141210971374	0.269868044817663	0.005231856331800788	0.03693866530804522
SLC23A2	161	Gamma	Log	False	0.9006211180124224	7.690071827284507e-162	True	7.314485621280688	0.018701687650093918	0.1038252032150187	-0.31339424495286927	0.0377802393715847	-2.4499123831219567e-05	1.3871101180026885e-63	0.8048729536403346	0.4530125981431232	0.024893561059465778	0.0008794856627221732	0.7817857535800365	-0.0004920879155811964	0.03720796291082895
KEAP1	161	Gamma	Log	False	0.9006211180124224	7.690071827284507e-162	True	4.768147669861374	0.08516005548504507	0.09058359508730528	-0.35154719919882227	0.03895041462819118	-7.959358465258956e-05	1.8856753778455257e-26	0.2752509160930474	0.5254480053022736	0.014674873915036085	0.0008804580861547978	0.38277930890298206	2.814237774284578e-05	0.03720796291082895
RASAL2-AS1	161	Gamma	Log	False	0.9006211180124224	7.690071827284507e-162	True	4.391314376879016	-0.05709163899342232	0.19480142441867662	-0.28903564320535247	0.03762621379368698	-7.2093570121171805e-06	3.4502372007039144e-24	0.4489604461415446	0.15750852526315828	0.03781231170412067	0.0008809726526506396	0.9347797452666019	-0.00045314502061089	0.03720796291082895
TPTEP1	161	Gamma	Log	False	0.9006211180124224	7.690071827284507e-162	True	6.193277180464206	-0.042387899522813466	0.27512061843694097	-0.3786730961654142	0.03640150540467836	6.937535635134252e-05	1.6849797754419311e-49	0.5612074031622674	0.039072138799995146	0.004916341129268788	0.0008811971405266109	0.41567381394768566	-0.0003605211255925944	0.03720796291082895
ENSG00000228707	161	Gamma	Log	False	0.9006211170258347	7.690084152830862e-162	True	3.5564671192865243	-0.07686485906358548	0.3688170668735492	-0.4891408737399719	0.0444890793111908	6.165608593664489e-05	3.75129457529571e-12	0.38884230232027517	0.02368097604301629	0.0029669454093459733	0.0008860288201450795	0.5541121766006383	0.0005143820271233945	0.037270265332239046
propionylcarnitine (C3)	161	Gamma	Log	False	0.6095671042225866	5.9263619785998716e-58	True	1.495835683996313	-0.15264919299530846	0.013241557860808148	-0.16289597327329725	-0.0428077732858487	0.00025849316048023754	0.0024147425577471	0.07555478324352931	0.9327840517670841	0.3041926907831084	0.0008947132865214954	0.010005783754304616	0.05258078138130007	0.03749355112008002
IQGAP2	161	Gamma	Log	False	0.9006211180124224	7.690071827284507e-162	True	7.217022362927313	0.06803287721132584	0.14632333346604517	-0.5151799973295731	0.040003107617549466	-0.00011555425637507777	3.7403469614485245e-55	0.3973337278965918	0.3192476454792832	0.000515304278866988	0.0009092502556632406	0.21853241878438212	0.0005826199048334368	0.03795948905691837
VEGFA	161	Gamma	Log	False	0.9006211180124224	7.690071827284507e-162	True	9.406032739609119	-0.39743410648269767	0.6042131361587498	-1.0528820160010146	-0.09325136217335372	-0.0002769260400159176	2.629027163469811e-18	0.034309829658142096	0.07833402640339399	0.002382719986008793	0.0009332945775528738	0.20688520104022312	0.024776075435910427	0.03881736435851934
SLC26A6	161	Gamma	Log	False	0.9006211180124224	7.690071827284507e-162	True	7.359844109991907	-0.056660833505608105	0.15347213735774654	-0.35953851143016147	-0.04595674419699064	-1.4907054242179851e-05	1.3904784706707623e-43	0.5407069989125538	0.36462312663866514	0.03544680649842097	0.0009423262906101606	0.8904358591383262	0.0038965003582789315	0.039046766631439675
NECTIN3-AS1	161	Gamma	Log	False	0.9006211180124224	7.690071827284507e-162	True	3.387533599796684	-0.0882032738664139	0.3187022419516464	-0.40339311846623077	0.04231685437342553	-3.524654845528857e-05	4.7186529337226425e-12	0.3014666032974713	0.04107542149478136	0.010453157336605236	0.0009522026887443879	0.7237822323951004	0.00044330956466975824	0.039104091433087566
NT5DC3	161	Gamma	Log	False	0.9006211180124224	7.690071827284507e-162	True	5.237326527354897	0.08825764615200102	0.12883476955599038	-0.4486103634888192	0.04473016668340353	-9.291297019505104e-05	4.9543157659283336e-24	0.3280853528909271	0.4347457966433793	0.007073156267428173	0.0009541480590997351	0.3782097188579545	0.0006655434253828307	0.039104091433087566
LGSN	161	Gamma	Log	False	0.8992712199807923	6.7933240235743344e-161	True	2.459525388286656	0.19110950519782136	0.3646563508972005	-0.5935698747670676	0.07034072697776708	2.1455686661513975e-05	0.002547261167650569	0.1783386037186082	0.15999331602334954	0.023518421544864325	0.0009604722322674696	0.8970986041809872	0.003191144891210529	0.039104091433087566
NMNAT2	161	Gamma	Log	False	0.9006211180124224	7.690071827284507e-162	True	3.4397667782530266	-0.08269150694482755	-0.1343130431640175	-0.16087773905831426	0.06245416383665234	-0.0001634246080275772	2.0027252253275936e-06	0.5119060094784214	0.5599807257795315	0.4893372085732821	0.0009608223986164275	0.26724734122171745	0.004342806083819761	0.039104091433087566
pro-hydroxy-pro	161	Gamma	Log	False	0.6884205833363711	1.6120886888123343e-76	True	1.1495198507500284	-0.08850805004775789	-0.0725228121898212	0.005557196913868544	-0.029636369894744843	6.35025166074166e-05	0.0008162165741364637	0.13905776836271763	0.5072013321124516	0.9598634153757131	0.0009613162504487082	0.3636544183983669	0.016996252323200345	0.039104091433087566
CCL17 (protein)	161	Gamma	Log	False	0.8325993351154746	1.1364236599412043e-124	True	-0.3601260999664102	3.5557257885711346e-05	0.00475450805746469	0.031660302251404676	0.02739701438792532	-3.3535595809129975e-05	0.25689645456612775	0.999487327592969	0.9625068165182663	0.7565735710847463	0.000967225026100983	0.6039842602498984	0.0035368094233378944	0.03920085370383729
SLC16A4	161	Gamma	Log	False	0.9006211180124224	7.690071827284507e-162	True	6.851535268489949	0.1525985961486664	0.040680595490938554	-0.4093624125879889	0.04211802571340734	-8.084980220688634e-05	1.1613238755540089e-44	0.07306242010591442	0.7937511544830371	0.009179995702680977	0.0009754415750574102	0.41632103675464427	0.0008192571992714504	0.0393015412476556
ENSG00000219928	161	Gamma	Log	False	0.9006211180124224	7.690071827284507e-162	True	3.3837273336466516	-0.1337210361050431	0.26053726241355357	-0.528473946058304	0.04554836481682181	0.00014855287002302436	1.5317857130976794e-10	0.14643509126127238	0.12159460507647363	0.001872989076756484	0.0009767875177265147	0.16733057468893664	0.0018595334746348557	0.0393015412476556
ARHGAP42	161	Gamma	Log	False	0.9006211180124224	7.690071827284507e-162	True	6.492617196489203	0.1576546007052156	-0.029916424775094243	-0.24630858787760634	0.04332970358874237	-0.00012395672387203213	4.11454421265839e-38	0.0720289089912082	0.8518388049455439	0.1278110856161366	0.0009825208956444464	0.22604903167182622	0.0013630973802093438	0.0393895109968649
quinolinate	161	Gamma	Log	False	0.605062654703904	5.258252162874558e-57	True	2.4288058101523538	-0.17673676931332177	0.05076300899943343	-0.150713203194023	-0.058948572948629395	-0.00015064268016119702	0.00039237592097276245	0.13867833071894006	0.8159964059760985	0.4938795511023606	0.0009951161027732596	0.28003712025537864	0.02116637101327834	0.039467015433203745
LNCRNA-IUR	161	Gamma	Log	False	0.9006211180124224	7.690071827284507e-162	True	3.6119121877934455	0.05854526863991405	0.13205829337470468	-0.2609805519145545	0.044487521025553964	3.0193086586043647e-07	2.8094819373831443e-12	0.5156589148868598	0.4224009868859864	0.1164014503215032	0.0009931940074502403	0.9977105857171421	4.5701039956158596e-05	0.039467015433203745
hsa-miR-103b	161	Gamma	Log	False	0.9006211180124224	7.690071827284507e-162	True	6.406194014477315	0.08715519902728487	0.19552402572781694	-0.3010764279375583	0.039281050345609664	7.4998374645545e-05	9.629771639670377e-45	0.2731052001802189	0.17855911524836832	0.040241119752544734	0.000993670479187257	0.4195668633654961	-0.00018567585783424434	0.039467015433203745
KIAA0513	161	Gamma	Log	False	0.9006211180124224	7.690071827284507e-162	True	7.091642255949221	-0.25640774828901886	0.12443671933046338	-0.363170274150097	-0.047509243772178876	-3.7724171367432824e-05	1.385034729575955e-37	0.007833570444040821	0.4801354143143557	0.04128241553525834	0.0010230925891542711	0.7377358160060618	0.00574767689975364	0.04026196075567455
NRCAM	161	Gamma	Log	False	0.9006211180124224	7.690071827284507e-162	True	6.282496608631163	0.05109324872146173	0.17881447379079185	-0.4798124853611099	0.042500156568781616	-4.5855207073191304e-05	7.206394616847444e-37	0.5537689384162984	0.2568688220211742	0.002588457691792368	0.0010273085877741258	0.649225069101131	0.0002462232390331165	0.04026196075567455
SH3PXD2B	161	Gamma	Log	False	0.9006211180124224	7.690071827284507e-162	True	9.338258537202133	-0.5856902503376147	0.13358035630212828	-0.49464168504781947	-0.07884046516818213	-0.00023038391797240227	2.9267673563540147e-24	0.00025378654309061386	0.6480146520056482	0.09412212926508819	0.0010290951977904098	0.21806880117207428	0.02298286105493097	0.04026196075567455
PAPPA-AS1	161	Gamma	Log	False	0.9006211180124224	7.690071827284507e-162	True	3.206948303260219	0.21108234626789985	-0.06552862584421125	-0.22038118969174558	0.06878111712373283	0.00019612330939713582	6.331950723886785e-05	0.13072549010275483	0.797417800612915	0.39261246267280514	0.0010296620310321092	0.22943887545102504	0.004758255335755468	0.04026196075567455
GPR155	161	Gamma	Log	False	0.9006211180124224	7.690071827284507e-162	True	3.1110462935770125	-0.1028402464212391	-0.34286331613690896	-0.10697552138735	0.061969088388017235	-0.00016604419999694556	1.6647397350830412e-05	0.41394723640162634	0.13616006076597253	0.6451969550117057	0.0010334283143939547	0.2589059196690682	0.004529422017263363	0.04026744361875392
VWCE	161	Gamma	Log	True	0.9006211180124224	7.690071827284507e-162	True	7.469041384193825	-0.47089013075958874	0.3910321511104925	-0.37998576361509595	-0.058016237104467044	8.929183261052059e-05	2.0248454693156652e-27	2.2814019822529173e-06	0.061471922180900425	0.11372461797895642	0.0010382921440580267	0.508937072959301	0.014908914390818429	0.040271594151612675
cytidine-5'-diphosphoethanolamine	161	Gamma	Log	False	0.5853090606598611	5.6304316263493235e-53	True	1.4220402731633561	-0.13282686740649832	0.22566370266007685	-0.20718214328351886	-0.0415963379594584	0.00012639596987366804	0.003387084260075377	0.11617746563332604	0.1441974911573993	0.18427669168463057	0.0010407877101767525	0.2007098777526236	0.01617727264023694	0.040271594151612675
CRYAB	161	Gamma	Log	False	0.9006211180124224	7.690071827284507e-162	True	5.58448611289357	0.04187624594634509	-0.06830304527007722	-0.48331116014842956	0.047074400619160905	-0.00016265525356693193	2.8547771689951468e-24	0.661748583224953	0.6962170077462857	0.006222311166767649	0.0010451439245666011	0.1458203944821683	0.0028911331896094294	0.04029973361913925
SLC6A8	161	Gamma	Log	False	0.9006211180124224	7.690071827284507e-162	True	8.926447680927012	-0.2914031174998911	0.5271228564308765	-0.6911205255770139	-0.049979213677198805	-6.657701823275126e-05	1.0503838075319676e-52	0.004196129404957689	0.004602717789316255	0.00023409417622231654	0.0010641378314420096	0.5755768951501908	0.007882005851785223	0.0408901405472786
TWIST1	161	Gamma	Log	False	0.9006211180124224	7.690071827284507e-162	True	5.364652713515531	-0.008572123335633286	0.2459697542709439	-0.42279207407364017	0.04182478456013952	3.704584190196197e-05	6.18049053192077e-28	0.9199545199432062	0.11464204277862024	0.007243179335961899	0.0010826681498641733	0.7101116922051045	-9.081557846624122e-06	0.041458723462902226
LINC00649	161	Gamma	Log	False	0.9006211180124224	7.690071827284507e-162	True	5.107529633975956	-0.021654104504483573	0.21508051946006942	-0.37389246867767545	0.0399918639184499	2.850629642724503e-05	1.7159503591300647e-27	0.7914937305772469	0.1507993011295281	0.013388036460084273	0.001136331913818539	0.765797299695595	-0.0002505123772582607	0.04325873117592452
phenyllactate (PLA)	161	Gamma	Log	False	0.6998668602849882	1.4559085946305094e-79	True	1.207490060508111	-0.16753367848080025	-0.037487439579234144	0.10643940148272629	-0.02817621102270471	-3.739354880647261e-05	0.0002679835624024366	0.003703366187511438	0.7223415890057301	0.3177488553445924	0.001139659948026663	0.5792637937940639	0.021301431532700366	0.04325873117592452
ARL5A	161	Gamma	Log	False	0.9006211180124224	7.690071827284507e-162	True	6.15195948522269	-0.029741101845169066	0.1954044210193451	-0.44241486256898055	0.035876574525531724	6.2901895784329715e-06	3.7333980006319964e-48	0.6857724521374804	0.14582339515590056	0.0011102540354806728	0.0011413604893782876	0.9416145561223349	-0.00038939934038606516	0.04325873117592452
CITED4	161	Gamma	Log	False	0.9006211180124224	7.690071827284507e-162	True	3.5842471883815232	0.24650161886568558	0.15173253216065952	-0.2918070487582537	0.052811315254217006	-2.233141355079669e-05	8.323367099966784e-09	0.022936430297608563	0.4436663452861307	0.14460501458311753	0.0011621855082342043	0.8600104447987487	0.002257305700806733	0.043898197513404215
CGB8	161	Gamma	Log	False	0.9006208313608505	7.693653822311476e-162	True	10.879792220066427	-0.04043519105653659	1.1678858308267097	-1.1797315920411178	-0.11367473349597601	-7.979500842285374e-05	4.786989720637387e-16	0.8625314456192126	0.006213286532434651	0.006196691898580517	0.0011762474536153662	0.7699347927839058	0.02265485421517177	0.04427873888948692
AXIN2	161	Gamma	Log	False	0.9006211180124224	7.690071827284507e-162	True	6.981012664568914	-0.047391910339759286	0.4523707994569374	-0.695422124547467	-0.042493235336018384	-8.867352452331643e-05	5.290705753228763e-44	0.5877241782600402	0.004635128393720277	1.630512933659638e-05	0.0011951647352418304	0.38528444549079555	0.003686002973355418	0.044838866165069345
COL5A1	161	Gamma	Log	False	0.9006211180124224	7.690071827284507e-162	True	9.679087081691842	-0.1909437856945171	0.11393051127706535	-0.3368002749402962	-0.058577293698743954	-9.913576896521743e-05	2.1770779739050484e-44	0.11351568989124314	0.6054000524388892	0.13041486465193514	0.0012119383165881906	0.4818958924531078	0.007247324441387426	0.04531506735929918
CLIP2 (protein)	161	Gamma	Log	False	0.9937680738202499	0.0	True	1.3378662218162451	0.03094380412021114	-0.012962094034657368	-0.03302308653781205	0.009036080006794334	5.901853395690482e-06	7.609747841455885e-36	0.0970558603657908	0.7037264158661092	0.33733474925275697	0.0012394241411105475	0.7864912740747103	0.058826262500561555	0.0460124605430966
hexanoylcarnitine (C6)	161	Gamma	Log	False	0.6284735179808231	4.678611113235438e-62	True	1.4122653397087679	-0.0946641747165492	0.0794584852723869	-0.16824912929568628	-0.04051722012981916	0.0003486202676952553	0.0032647846254682472	0.25772343254402996	0.6032209088795997	0.2757599823072697	0.0012430200957162523	0.00036052066980716977	0.06317639471152126	0.0460124605430966
PCDH1 (protein)	161	Gamma	Log	False	0.9932959053114683	0.0	True	1.1655126900344857	0.03915234138903011	0.0008068479815846567	-0.05449292570691322	0.008479903762461265	6.273467724001456e-06	3.877918748702257e-31	0.025241421066720338	0.9798709907036034	0.09151482944315449	0.0012361379211950532	0.7589335055300508	0.03150370339226072	0.0460124605430966
MAFK	161	Gamma	Log	False	0.9006211180124224	7.690071827284507e-162	True	7.817259501852358	0.030648841528574944	0.21051156945304922	-0.36868744279453725	0.0351589677792907	2.2991886456454123e-05	2.0986730726400254e-78	0.6731277582703199	0.11288744625042156	0.005967487511323697	0.0012569659262555532	0.7864964819063709	-0.0005873021688882485	0.04632605721165065
LRIG3	161	Gamma	Log	False	0.9006211180124224	7.690071827284507e-162	True	3.9436788275275694	0.05087424505173388	0.2529153757093137	-0.3980852542554807	0.0523395425141783	-0.00013434466800223588	2.13411632727006e-10	0.6381447092851271	0.2008229666292327	0.04616485117096124	0.0012598351443420528	0.2878037175120386	0.0016360237847257153	0.04632605721165065
DEPP1	161	Gamma	Log	False	0.9006211180124224	7.690071827284507e-162	True	6.755904528979153	0.0719766469444886	0.12871813831205453	-0.3520630253311954	0.0441921810435775	-8.632529191295447e-05	9.103940449727443e-38	0.4321364538347523	0.4421186717060104	0.03735618928792018	0.0013055774179834062	0.4200270417419648	0.00033701724003676325	0.047832575658171624
SEM1	161	Gamma	Log	False	0.9006211180124224	7.690071827284507e-162	True	5.440086658706836	-0.02044581098630463	0.15090836400697535	-0.34983066931131834	0.034438644474354047	-1.6430306926553946e-05	3.468093596661895e-40	0.774675807952807	0.24766694722692217	0.007958511863655602	0.0013094194507054637	0.8439114707285305	-0.0005980018200206771	0.047832575658171624
NAB2	161	Gamma	Log	False	0.9006211180124224	7.690071827284507e-162	True	5.461907849696316	0.005809829111921239	0.15607333286496486	-0.3371784263843648	0.03983146171307661	-1.1725218337657714e-05	1.552181815948054e-30	0.9440916878424601	0.3026590498479136	0.027442784167441912	0.0013522985722380222	0.9035837717858148	-0.0002165802695077712	0.04904871219676075
ZC2HC1C	161	Gamma	Log	False	0.9006211180124224	7.690071827284507e-162	True	3.6582673659577107	0.06561166838165652	0.012378648314119119	-0.3742801058205103	0.038689053786349084	-1.9791972952360837e-05	2.407384267147723e-15	0.41497843722073824	0.9329405665604058	0.01175254321632639	0.0013558743500690909	0.8333068363001045	0.00033897140618743826	0.04904871219676075
FAT2	161	Gamma	Log	False	0.9006211170258347	7.690084152830862e-162	True	10.50154403254075	-1.031940997792945	-0.10020323150730512	-0.5454737537828525	-0.1344764014064002	-0.00025136622092684154	6.168873817265812e-11	0.00022551597466937516	0.8446370002422872	0.29078479198854057	0.0013559616969298109	0.4418876218786538	0.062436977201291155	0.04904871219676075
